OPEID,School Name,City,State,Year,Foreign Gift Received Date,Foreign Gift Amount,Adjusted to 2013 Dollars,Gift Type,Country of Giftor,Giftor Name,Comments
212100,Babson College,Babson Park,MA,2009,9/8/09,$670.00 ,,Contract,SCOTLAND,Saltire Foundation,
113100,California Institute of Technology,Pasadena,CA,2009,12/16/09,$150.00 ,$162.94 ,Monetary Gift,SWITZERLAND,MR. ANTONIO DE CANDIA,
113100,California Institute of Technology,Pasadena,CA,2009,12/3/09,$150.00 ,$162.94 ,Monetary Gift,ENGLAND,DR. JEAN-FRANCOIS SAING-MARCOUX,
144400,George Washington University,Washington,DC,2009,12/2/09,$150.00 ,$162.94 ,Monetary Gift,CANADA,Braunlich,
113100,California Institute of Technology,Pasadena,CA,2009,11/2/09,$150.00 ,$162.94 ,Monetary Gift,FRANCE,MR. JEAN-PIERRE DOLAIT,
113100,California Institute of Technology,Pasadena,CA,2009,10/26/09,$150.00 ,$162.94 ,Monetary Gift,FRANCE,DR. JEAN-FRANCOIS L. HAAS,
113100,California Institute of Technology,Pasadena,CA,2008,9/4/09,$721.00 ,,Contract,ENGLAND,GURALP SYSTEMS LIMITED,
131500,"University of California, Los Angeles",Los Angeles,CA,2001,9/4/09,"$31,500.00 ",,Contract,GERMANY,Bayer,
113100,California Institute of Technology,Pasadena,CA,2009,8/14/09,$150.00 ,$162.94 ,Monetary Gift,FRANCE,DR. WALTER U. WUENSCH,
135000,Colorado State University,Fort Collins,CO,2008,9/3/09,"$2,322,498.00 ",,Contract,UNITED NATIONS,United Nations,
207700,Johns Hopkins University,Baltimore,MD,2007,9/3/09,"$199,306.00 ",,Contract,FRANCE,S-AGROUP,
131500,"University of California, Los Angeles",Los Angeles,CA,2005,9/3/09,"$181,162.00 ",,Contract,ENGLAND,Astrazeneca PLC,
144400,George Washington University,Washington,DC,2009,8/10/09,$150.00 ,$162.94 ,Monetary Gift,CANADA,Department of Justice,
113100,California Institute of Technology,Pasadena,CA,2009,7/8/09,$150.00 ,$162.94 ,Monetary Gift,CANADA,MR. KALMAN I. KRAKOW,
108100,Arizona State University,Tempe,AZ,2009,9/2/09,"$66,635.00 ",,Contract,ENGLAND,Cambridge University Press,
113100,California Institute of Technology,Pasadena,CA,2009,9/2/09,"$1,631.00 ",,Contract,FRANCE,HATICE ASLI SUMER,
113100,California Institute of Technology,Pasadena,CA,2009,9/2/09,$735.00 ,,Contract,ENGLAND,INSTITUTE OF PHYSICS PUBLISHING LTD,
207700,Johns Hopkins University,Baltimore,MD,2005,9/2/09,"$103,300.00 ",,Contract,ENGLAND,ELEKTA,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,1995,9/2/09,"$7,787.00 ",,Contract,PHILIPPINES,Asian Development Bank - 1,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,6/22/09,$150.00 ,$162.94 ,Monetary Gift,ENGLAND,"Westfall, Carter",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,5/30/09,$150.00 ,$162.94 ,Monetary Gift,JAPAN,"Ogawa, Takako",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,3/1/09,$150.00 ,$162.94 ,Monetary Gift,JAPAN,"Yabuuchi, Akira",
113100,California Institute of Technology,Pasadena,CA,2009,2/24/09,$150.00 ,$162.94 ,Monetary Gift,FRANCE,Mr. Pierre C. Mahieux,
113100,California Institute of Technology,Pasadena,CA,2009,9/1/09,"$1,155.00 ",,Contract,FRANCE,LAURA BETANCUR,
113100,California Institute of Technology,Pasadena,CA,2009,9/1/09,"$3,354.00 ",,Contract,ENGLAND,INSTITUTE OF PHYSICS PUBLISHING LTD,
113100,California Institute of Technology,Pasadena,CA,2009,9/1/09,$358.00 ,,Contract,ENGLAND,CAMBRIDGE MAGNETIC REFRIGERATION,
113100,California Institute of Technology,Pasadena,CA,1999,9/1/09,"$1,424.00 ",,Contract,CANADA,GEO T WHITE CO LTD,
324200,Carnegie Mellon University,Pittsburgh,PA,2002,9/1/09,"$271,966.00 ",,Contract,GERMANY,,
324200,Carnegie Mellon University,Pittsburgh,PA,2008,9/1/09,"$354,694.00 ",,Contract,MEXICO,,
324200,Carnegie Mellon University,Pittsburgh,PA,2008,9/1/09,"$532,575.00 ",,Contract,JAPAN,,
144400,George Washington University,Washington,DC,2008,9/1/09,"$1,345.00 ",,Contract,ENGLAND,GlaxoSmithKline,
131500,"University of California, Los Angeles",Los Angeles,CA,1999,9/1/09,"$238,107.00 ",,Contract,AUSTRALIA,Queensland Institute,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,2003,9/1/09,"$771,000.00 ",,Contract,ENGLAND,GlaxoSmithKline,
144400,George Washington University,Washington,DC,2009,2/4/09,$150.00 ,$162.94 ,Monetary Gift,CANADA,Eniko Csergo,
144400,George Washington University,Washington,DC,2009,2/4/09,$150.00 ,$162.94 ,Monetary Gift,CANADA,"Csergo, Eniko",
113100,California Institute of Technology,Pasadena,CA,2008,8/31/09,$500.00 ,,Contract,CANADA,AMERICAN DYE SOURCE INC,
144400,George Washington University,Washington,DC,2008,8/31/09,"$3,001.00 ",,Contract,CHINA,National Bureau of Statistics of Ch,
207700,Johns Hopkins University,Baltimore,MD,2006,8/31/09,"$12,926.00 ",,Contract,FRANCE,IPSEN,
144400,George Washington University,Washington,DC,2008,8/30/09,"$2,238.00 ",,Contract,KAZAKHSTAN,JSC Center of Int'l Programs Bolash,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,7/3/09,$171.00 ,$185.75 ,Monetary Gift,ENGLAND,"WILSON-HIGGINS, Suzanne",
113100,California Institute of Technology,Pasadena,CA,2009,8/28/09,$240.00 ,,Contract,ENGLAND,JOHN WILEY & SONS INCORPORATED,
113100,California Institute of Technology,Pasadena,CA,2008,8/28/09,$718.00 ,,Contract,THE NETHERLANDS,SSENS BV,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,1995,8/28/09,"$62,874.00 ",,Contract,ENGLAND,Astra Zeneca - 1,
144400,George Washington University,Washington,DC,2009,12/29/09,$200.00 ,$217.25 ,Monetary Gift,TAIWAN,"McDonald, Scott",
113100,California Institute of Technology,Pasadena,CA,2009,8/27/09,$324.00 ,,Contract,GERMANY,SELKE GMBH ARCHIVDIENSTE,
113100,California Institute of Technology,Pasadena,CA,1998,8/27/09,"$2,000.00 ",,Contract,CANADA,ACTIVATION LABORATORIES LTD,
113100,California Institute of Technology,Pasadena,CA,2009,8/27/09,$813.00 ,,Contract,ENGLAND,HEALTH PROTECTION AGENCY,
144400,George Washington University,Washington,DC,2008,8/27/09,"$30,500.00 ",,Contract,INDIA,Malabar Institute of MedicalScience,
144400,George Washington University,Washington,DC,2008,8/27/09,"$37,955.00 ",,Contract,INDIA,Ashutosh Orthopaedic Hospital,
207700,Johns Hopkins University,Baltimore,MD,2000,8/27/09,"$29,996.00 ",,Contract,SWITZERLAND,WHO,
207700,Johns Hopkins University,Baltimore,MD,2007,8/27/09,"$250,000.00 ",,Contract,JAPAN,TMSC,
365800,University of Texas at Austin,Austin,TX,1995,8/27/09,"$859,786.00 ",,Contract,MEXICO,FUMEC,
270700,Columbia University in the City of New York,New York,NY,2002,4/30/02,"$25,000.00 ",,Monetary Gift,HONG KONG,,
113100,California Institute of Technology,Pasadena,CA,2009,8/26/09,"$3,410.00 ",,Contract,GERMANY,GRINTECH GMBH,
270700,Columbia University in the City of New York,New York,NY,2002,4/11/02,"$25,000.00 ",,Monetary Gift,SWITZERLAND,,
270700,Columbia University in the City of New York,New York,NY,2001,5/2/01,"$25,000.00 ",,Monetary Gift,HONG KONG,,
282900,St. Lawrence University,Canton,NY,1998,1/12/98,"$25,000.00 ",,Monetary Gift,CANADA,David Torrey,
113100,California Institute of Technology,Pasadena,CA,2009,8/25/09,"$15,150.00 ",,Contract,FRANCE,ROC SA,
113100,California Institute of Technology,Pasadena,CA,2008,8/25/09,"$4,210.00 ",,Contract,JAPAN,NEW METALS & CHEMICALS CORP LTD,
113100,California Institute of Technology,Pasadena,CA,2009,12/22/09,$200.00 ,$217.25 ,Monetary Gift,CANADA,DR. LISLE T. JORY,
113100,California Institute of Technology,Pasadena,CA,2009,12/22/09,$200.00 ,$217.25 ,Monetary Gift,CANADA,MR. BENJAMIN G. LEE,
113100,California Institute of Technology,Pasadena,CA,2009,12/22/09,$200.00 ,$217.25 ,Monetary Gift,CANADA,MR. BENJAMIN G. LEE,
113100,California Institute of Technology,Pasadena,CA,2002,8/24/09,$713.00 ,,Contract,AUSTRALIA,SPARX SYSTEMS PTY LTD,
173900,Northwestern University,Evanston,IL,2003,8/24/09,"$10,000.00 ",,Contract,ENGLAND,corporation,
131500,"University of California, Los Angeles",Los Angeles,CA,2005,8/24/09,"$60,000.00 ",,Contract,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2005,8/24/09,"$60,000.00 ",,Contract,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,11/25/09,$200.00 ,$217.25 ,Monetary Gift,JAPAN,"NAKA, Shuichi",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,8/21/09,"$72,000.00 ",,Contract,SOUTH KOREA,Korea Foundation,
113100,California Institute of Technology,Pasadena,CA,2009,8/21/09,"$1,364.00 ",,Contract,FRANCE,SETNAG,
113100,California Institute of Technology,Pasadena,CA,2001,8/21/09,$287.00 ,,Contract,GERMANY,MAX PLANCK INSTITUTE,
374900,George Mason University,Fairfax,VA,2008,8/21/09,"$431,458.00 ",,Contract,RUSSIA,Moscow State Student Tuition,
144400,George Washington University,Washington,DC,2007,8/21/09,"$20,000.00 ",,Contract,INDIA,Indu Clinic,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,8/14/09,$200.00 ,$217.25 ,Monetary Gift,JAPAN,"TANAKA, Hiroki",
113100,California Institute of Technology,Pasadena,CA,2009,6/30/09,$200.00 ,$217.25 ,Monetary Gift,AUSTRALIA,DR. ROBERT L. BLAKELEY,
113100,California Institute of Technology,Pasadena,CA,2009,6/26/09,$200.00 ,$217.25 ,Monetary Gift,GERMANY,Dr. Norbert K. Arndt,
113100,California Institute of Technology,Pasadena,CA,2009,6/24/09,$200.00 ,$217.25 ,Monetary Gift,GERMANY,Dr. Peter H. Wirtz,
113100,California Institute of Technology,Pasadena,CA,2009,8/20/09,"$6,165.00 ",,Contract,AUSTRALIA,STATSEEKER PTY LTD,
113100,California Institute of Technology,Pasadena,CA,2009,8/20/09,$673.00 ,,Contract,GERMANY,DRAGO MESSTECHNIK GMBH,
113100,California Institute of Technology,Pasadena,CA,2008,8/20/09,$23.00 ,,Contract,CANADA,ANTHONY WILLIAMS,
113100,California Institute of Technology,Pasadena,CA,2008,8/20/09,"$1,545.00 ",,Contract,CANADA,POINT GREY RESEARCH,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,2003,8/20/09,"$56,616.00 ",,Contract,ITALY,RIMED Foundation -1,
270700,Columbia University in the City of New York,New York,NY,2002,9/24/02,"$25,860.00 ",,Monetary Gift,SWEDEN,,
113100,California Institute of Technology,Pasadena,CA,2009,8/19/09,$575.00 ,,Contract,CANADA,LES LOCATION AML INC,
113100,California Institute of Technology,Pasadena,CA,2008,8/19/09,"$1,868.00 ",,Contract,CANADA,SSI SUSTAINABLE SOLUTIONS INTL PTNS,
144400,George Washington University,Washington,DC,2007,8/19/09,"$6,294.00 ",,Contract,KAZAKHSTAN,JSC Center of Int'l Programs Bolash,
144400,George Washington University,Washington,DC,2007,8/19/09,"$6,294.00 ",,Contract,KAZAKHSTAN,JSC Center of Int'l Programs Bolash,
113100,California Institute of Technology,Pasadena,CA,2009,8/18/09,$305.00 ,,Contract,GERMANY,EDMUND BUEHLER GMBH,
113100,California Institute of Technology,Pasadena,CA,2009,8/18/09,"$1,125.00 ",,Contract,GERMANY,HTW HOCHTEMPERATUR-WERKSTOFFE GMBH,
113100,California Institute of Technology,Pasadena,CA,2008,8/18/09,"$8,568.00 ",,Contract,AUSTRALIA,OZGENE,
144400,George Washington University,Washington,DC,2008,8/18/09,"$11,245.00 ",,Contract,CANADA,The Hospital for Sick Children,
113100,California Institute of Technology,Pasadena,CA,2009,8/17/09,$164.00 ,,Contract,GERMANY,NUALA KOETTER,
144400,George Washington University,Washington,DC,2002,8/17/09,"$40,000.00 ",,Contract,BRAZIL,Brazil,
144400,George Washington University,Washington,DC,2002,8/17/09,"$74,733.00 ",,Contract,BRAZIL,Brazil,
131500,"University of California, Los Angeles",Los Angeles,CA,2005,8/17/09,"$13,077.00 ",,Contract,ENGLAND,Astrazeneca PLC,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,4/6/09,$200.00 ,$217.25 ,Monetary Gift,SOUTH KOREA,"Kim, Sheung Kown",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,1/9/09,$200.00 ,$217.25 ,Monetary Gift,JAPAN,"Kikuchi, Akira",
270700,Columbia University in the City of New York,New York,NY,2002,4/2/02,"$25,942.00 ",,Monetary Gift,SWITZERLAND,,
113100,California Institute of Technology,Pasadena,CA,2009,1/5/09,$200.00 ,$217.25 ,Monetary Gift,ENGLAND,MR. THOMAS I. BORCHERT,
113100,California Institute of Technology,Pasadena,CA,2009,1/22/09,$220.00 ,$238.97 ,Monetary Gift,CANADA,Mr. Thierry D. Faure,
212100,Babson College,Babson Park,MA,2009,8/14/09,"$500,000.00 ",,Contract,SPAIN,Banco Santander S.A.,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,8/14/09,"$284,980.00 ",,Contract,SWITZERLAND,Novartis,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,12/30/09,$250.00 ,$271.56 ,Monetary Gift,SOUTH KOREA,"LEE, Jae Won",
113100,California Institute of Technology,Pasadena,CA,2009,8/13/09,$417.00 ,,Contract,CANADA,LILONG SHI,
113100,California Institute of Technology,Pasadena,CA,2009,8/13/09,$510.00 ,,Contract,CANADA,LILONG SHI,
113100,California Institute of Technology,Pasadena,CA,2008,8/13/09,$493.00 ,,Contract,CANADA,LILONG SHI,
144400,George Washington University,Washington,DC,2008,8/13/09,"$270,270.00 ",,Contract,LIBYA,Libyan People's Bureau,
113100,California Institute of Technology,Pasadena,CA,2009,8/12/09,"$2,115.00 ",,Contract,FRANCE,SOGEDO,
144400,George Washington University,Washington,DC,2008,8/12/09,"$3,359.00 ",,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia,
144400,George Washington University,Washington,DC,2008,8/12/09,"$32,000.00 ",,Contract,CANADA,Embanet Knowledge Group (EKG),
144400,George Washington University,Washington,DC,2007,8/12/09,"$10,000.00 ",,Contract,CANADA,Embanet Knowledge Group (EKG),
144400,George Washington University,Washington,DC,2007,8/12/09,"$10,000.00 ",,Contract,CANADA,Embanet Knowledge Group (EKG),
144400,George Washington University,Washington,DC,2007,8/12/09,"$10,000.00 ",,Contract,CANADA,Embanet Knowledge Group,
282300,Saint John's University,Jamaica,NY,2006,8/12/09,"$71,496.00 ",,Contract,FRANCE,La Province Autonome en France,
113100,California Institute of Technology,Pasadena,CA,2009,8/11/09,$585.00 ,,Contract,SOUTH KOREA,MODEL SOLUTION COMPANY LTD,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,12/19/09,$250.00 ,$271.56 ,Monetary Gift,GERMANY,"RISCHBIETER, Gerhard",
270700,Columbia University in the City of New York,New York,NY,2002,6/16/02,"$26,610.00 ",,Monetary Gift,SWITZERLAND,,
108100,Arizona State University,Tempe,AZ,2009,8/10/09,"$285,714.00 ",,Contract,ENGLAND,British Petroleum-Amoco,
212100,Babson College,Babson Park,MA,2009,8/10/09,"$24,175.00 ",,Contract,BRAZIL,Fundacao BI Social Quare,
113100,California Institute of Technology,Pasadena,CA,2009,8/10/09,"$1,150.00 ",,Contract,THE NETHERLANDS,CHIRALIX,
324200,Carnegie Mellon University,Pittsburgh,PA,2008,8/10/09,"$922,500.00 ",,Contract,MEXICO,,
144400,George Washington University,Washington,DC,2008,8/10/09,"$1,700.00 ",,Contract,JAPAN,Eisai Medical Research Inc,
144400,George Washington University,Washington,DC,2007,8/10/09,"$3,461.00 ",,Contract,JAPAN,Eisai Medical Research Inc,
144400,George Washington University,Washington,DC,2007,8/9/09,"$5,563.00 ",,Contract,CANADA,Ryerson University (Canada),
144400,George Washington University,Washington,DC,2009,12/14/09,$250.00 ,$271.56 ,Monetary Gift,CHINA,"Huo, Xiaobo",
144400,George Washington University,Washington,DC,2008,8/7/09,$57.00 ,,Contract,CHINA,Webster University - China,
144400,George Washington University,Washington,DC,2008,8/7/09,"$8,200.00 ",,Contract,CANADA,National Cancer Inst of Canada Clin,
144400,George Washington University,Washington,DC,2007,8/7/09,"$9,167.00 ",,Contract,ENGLAND,GlaxoSmithKline,
144400,George Washington University,Washington,DC,2007,8/7/09,"$4,000.00 ",,Contract,JAPAN,Sayaka Shioiri,
113100,California Institute of Technology,Pasadena,CA,2009,8/6/09,$258.00 ,,Contract,GERMANY,DSMZ DEUTSCHE SAMMLUNG VON MIKROORG,
113100,California Institute of Technology,Pasadena,CA,2009,8/6/09,"$13,050.00 ",,Contract,ENGLAND,IQE EUROPE LTD,
144400,George Washington University,Washington,DC,2007,8/6/09,"$20,050.00 ",,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia,
207700,Johns Hopkins University,Baltimore,MD,2005,8/6/09,"$21,714.00 ",,Contract,CANADA,UOT,
131500,"University of California, Los Angeles",Los Angeles,CA,2001,8/6/09,"$29,500.00 ",,Contract,SWITZERLAND,Actelion,
113100,California Institute of Technology,Pasadena,CA,2009,11/30/09,$250.00 ,$271.56 ,Monetary Gift,CANADA,DR. DENNIS R. MCCALLA,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,11/23/09,$250.00 ,$271.56 ,Monetary Gift,JAPAN,"HOSHI, Tohru",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,11/5/09,$250.00 ,$271.56 ,Monetary Gift,JAPAN,"SHIMAMOTO, Jeffrey",
144400,George Washington University,Washington,DC,2009,10/6/09,$250.00 ,$271.56 ,Monetary Gift,CANADA,"Sawicki, John",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,8/24/09,$250.00 ,$271.56 ,Monetary Gift,JAPAN,"YOKOYAMA, Tadashi",
113100,California Institute of Technology,Pasadena,CA,2001,8/5/09,$236.00 ,,Contract,THE NETHERLANDS,SSENS BV,
113100,California Institute of Technology,Pasadena,CA,2009,8/5/09,"$641,714.00 ",,Contract,AUSTRALIA,CSIRO,
144400,George Washington University,Washington,DC,2007,8/5/09,$57.00 ,,Contract,CHINA,Webster University - China,
212100,Babson College,Babson Park,MA,2009,8/4/09,"$193,088.00 ",,Contract,FRANCE,HEC,
113100,California Institute of Technology,Pasadena,CA,2009,8/4/09,$357.00 ,,Contract,GERMANY,WILEY VCH VERLAG GMBH,
207700,Johns Hopkins University,Baltimore,MD,2007,8/4/09,"$7,190.00 ",,Contract,SWITZERLAND,WHO,
173900,Northwestern University,Evanston,IL,2006,8/4/09,"$177,469.00 ",,Contract,ENGLAND,corporation,
282300,Saint John's University,Jamaica,NY,2006,8/4/09,"$109,441.00 ",,Contract,FRANCE,International School of Management,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,1995,8/4/09,"$22,436.00 ",,Contract,PHILIPPINES,Asian Development Bank - 1,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,6/13/09,$250.00 ,$271.56 ,Monetary Gift,CANADA,"Swoveland, Cynthia",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,5/20/09,$250.00 ,$271.56 ,Monetary Gift,ENGLAND,"Lourie, John",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,5/13/09,$250.00 ,$271.56 ,Monetary Gift,CANADA,"Butcher, Maureen",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,4/24/09,$250.00 ,$271.56 ,Monetary Gift,JAPAN,"Shinohara, Keith",
144400,George Washington University,Washington,DC,2009,3/12/09,$250.00 ,$271.56 ,Monetary Gift,ENGLAND,"Tsatsos, Alexander",
144400,George Washington University,Washington,DC,2009,3/12/09,$250.00 ,$271.56 ,Monetary Gift,ENGLAND,Alexander Tsatsos,
113100,California Institute of Technology,Pasadena,CA,2009,3/3/09,$250.00 ,$271.56 ,Monetary Gift,AUSTRALIA,PETER S. BLOOMFIELD,
113100,California Institute of Technology,Pasadena,CA,2000,8/3/09,"$5,050.00 ",,Contract,JAPAN,NARISHIGE SCIENTIFIC INSTRUMENT LAB,
144400,George Washington University,Washington,DC,2007,8/3/09,"$10,000.00 ",,Contract,ITALY,Sigma Tau S.P.A.,
144400,George Washington University,Washington,DC,2007,8/3/09,"$15,719.00 ",,Contract,ITALY,Sigma Tau S.P.A.,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,1995,8/3/09,"$21,382.00 ",,Contract,SWITZERLAND,Novartis Pharmaceutical -1,
271100,Cornell University,Ithaca,NY,2000,8/1/09,"$250,000.00 ",,Contract,DENMARK,Novozymes Biologicals,
270700,Columbia University in the City of New York,New York,NY,2000,12/13/00,"$27,830.00 ",,Monetary Gift,SWITZERLAND,,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,2/18/09,$265.00 ,$287.86 ,Monetary Gift,ENGLAND,"Miles, Penny",
113100,California Institute of Technology,Pasadena,CA,2009,7/31/09,"$6,397,537.00 ",,Contract,SOUTH KOREA,SAMSUNG,
113100,California Institute of Technology,Pasadena,CA,2002,7/31/09,$435.00 ,,Contract,CANADA,AVESTIN INCORPORATED,
144400,George Washington University,Washington,DC,2008,7/31/09,"$335,250.00 ",,Contract,FRANCE,Sanofi Aventis LLC,
144400,George Washington University,Washington,DC,2008,7/31/09,"$30,000.00 ",,Contract,CHINA,National Bureau of Statistics of Ch,
144400,George Washington University,Washington,DC,2007,7/31/09,"$2,239.00 ",,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia,
207700,Johns Hopkins University,Baltimore,MD,2006,7/31/09,"$2,520.00 ",,Contract,INDIA,AZATRIUS,
207700,Johns Hopkins University,Baltimore,MD,2001,7/31/09,"$80,000.00 ",,Contract,PERU,CAYETANO,
207700,Johns Hopkins University,Baltimore,MD,2005,7/31/09,"$16,161.00 ",,Contract,SWITZERLAND,WHO,
207700,Johns Hopkins University,Baltimore,MD,2005,7/31/09,"$44,487.00 ",,Contract,SPAIN,CNC,
